"STATEFP","COUNTYFP","TRACTCE","GEOID","NAME","NAMELSAD","MTFCC","FUNCSTAT","ALAND","AWATER","INTPTLAT","INTPTLON","row_num","st_fips","cnty_fips","tract_fips","name","tract_pop_cur","tract_ASU_clf","tract_ASU_emp","tract_ASU_unemp","tract_ASU_urate","ur","asunum"
"32","003","003639","32003003639","36.39","Census Tract 36.39","G5020","S",1392409,0,"+36.2580007","-115.1444189",677,"32","003","003639","Census Tract 36.39, Clark County, NV",4563,2277,2118,159,7,6.9828722002635,1
"32","003","003640","32003003640","36.40","Census Tract 36.40","G5020","S",4047981,0,"+36.2418986","-115.1574371",633,"32","003","003640","Census Tract 36.40, Clark County, NV",6512,2590,2480,110,4.2,4.24710424710425,1
"32","003","003641","32003003641","36.41","Census Tract 36.41","G5020","S",2752724,0,"+36.2412594","-115.1414720",634,"32","003","003641","Census Tract 36.41, Clark County, NV",6909,3532,3307,225,6.4,6.37032842582106,1
"32","003","003642","32003003642","36.42","Census Tract 36.42","G5020","S",2619137,0,"+36.2250523","-115.1431647",142,"32","003","003642","Census Tract 36.42, Clark County, NV",4300,2588,2492,96,3.7,3.70942812982998,1
"32","003","003643","32003003643","36.43","Census Tract 36.43","G5020","S",1297390,0,"+36.2283791","-115.1618362",591,"32","003","003643","Census Tract 36.43, Clark County, NV",5543,3282,2857,425,12.9,12.9494210847044,1
"32","003","003644","32003003644","36.44","Census Tract 36.44","G5020","S",1297810,0,"+36.2212629","-115.1614048",141,"32","003","003644","Census Tract 36.44, Clark County, NV",5554,2855,2531,324,11.3,11.3485113835377,1
"32","003","003645","32003003645","36.45","Census Tract 36.45","G5020","S",1311957,0,"+36.2247504","-115.1933379",60,"32","003","003645","Census Tract 36.45, Clark County, NV",4312,1788,1687,101,5.6,5.64876957494407,1
"32","003","003647","32003003647","36.47","Census Tract 36.47","G5020","S",2283918,0,"+36.2619805","-115.0916245",85,"32","003","003647","Census Tract 36.47, Clark County, NV",7200,2402,2313,89,3.7,3.7052456286428,1
"32","003","003648","32003003648","36.48","Census Tract 36.48","G5020","S",3956881,0,"+36.2797964","-115.0893054",64,"32","003","003648","Census Tract 36.48, Clark County, NV",4406,2531,2239,292,11.5,11.5369419201896,1
"32","003","003649","32003003649","36.49","Census Tract 36.49","G5020","S",20620797,112001,"+36.2722875","-115.0436591",25,"32","003","003649","Census Tract 36.49, Clark County, NV",1914,1106,968,138,12.5,12.4773960216998,1
"32","003","003650","32003003650","36.50","Census Tract 36.50","G5020","S",1274880,0,"+36.2578419","-115.1257940",55,"32","003","003650","Census Tract 36.50, Clark County, NV",4368,1902,1806,96,5,5.04731861198738,1
"32","003","003651","32003003651","36.51","Census Tract 36.51","G5020","S",1293115,0,"+36.2505860","-115.1258056",56,"32","003","003651","Census Tract 36.51, Clark County, NV",5477,3440,3125,315,9.2,9.15697674418605,1
"32","003","003652","32003003652","36.52","Census Tract 36.52","G5020","S",1330990,0,"+36.2688344","-115.1303695",67,"32","003","003652","Census Tract 36.52, Clark County, NV",4894,2737,2573,164,6,5.99196200219218,1
"32","003","003653","32003003653","36.53","Census Tract 36.53","G5020","S",1323894,0,"+36.2689636","-115.1214237",82,"32","003","003653","Census Tract 36.53, Clark County, NV",2562,1133,1075,58,5.1,5.11915269196823,1
"32","003","003654","32003003654","36.54","Census Tract 36.54","G5020","S",814911,0,"+36.2586895","-115.1610922",66,"32","003","003654","Census Tract 36.54, Clark County, NV",3475,1568,1501,67,4.3,4.27295918367347,1
"32","003","003655","32003003655","36.55","Census Tract 36.55","G5020","S",1724866,0,"+36.2519261","-115.1628572",73,"32","003","003655","Census Tract 36.55, Clark County, NV",5104,2919,2792,127,4.4,4.35080507022953,1
"32","003","003656","32003003656","36.56","Census Tract 36.56","G5020","S",2052700,0,"+36.2823926","-115.1251372",52,"32","003","003656","Census Tract 36.56, Clark County, NV",3619,1644,1438,206,12.5,12.5304136253041,1
"32","003","003657","32003003657","36.57","Census Tract 36.57","G5020","S",24408600,0,"+36.3021131","-115.1397821",54,"32","003","003657","Census Tract 36.57, Clark County, NV",2661,1573,1442,131,8.3,8.32803560076287,1
"32","003","003661","32003003661","36.61","Census Tract 36.61","G5020","S",1341982,0,"+36.2801571","-115.1440112",15,"32","003","003661","Census Tract 36.61, Clark County, NV",4025,1808,1717,91,5,5.03318584070797,1
"32","003","003662","32003003662","36.62","Census Tract 36.62","G5020","S",2633268,0,"+36.3059412","-115.1981475",90,"32","003","003662","Census Tract 36.62, Clark County, NV",4828,2244,2155,89,4,3.96613190730838,1
"32","003","003663","32003003663","36.63","Census Tract 36.63","G5020","S",1655671,0,"+36.2917948","-115.2009637",79,"32","003","003663","Census Tract 36.63, Clark County, NV",1654,809,763,46,5.7,5.68603213844252,1
"32","003","003664","32003003664","36.64","Census Tract 36.64","G5020","S",1075762,0,"+36.2799516","-115.2000899",77,"32","003","003664","Census Tract 36.64, Clark County, NV",3639,1546,1465,81,5.2,5.23932729624838,1
"32","003","003665","32003003665","36.65","Census Tract 36.65","G5020","S",1242383,0,"+36.2684486","-115.2023142",76,"32","003","003665","Census Tract 36.65, Clark County, NV",4803,2414,2274,140,5.8,5.79950289975145,1
"32","003","003666","32003003666","36.66","Census Tract 36.66","G5020","S",1587813,0,"+36.2703000","-115.1930793",43,"32","003","003666","Census Tract 36.66, Clark County, NV",4680,2162,1978,184,8.5,8.51063829787234,1
"32","003","003700","32003003700","37","Census Tract 37","G5020","S",4564791,0,"+36.2077169","-115.1414214",323,"32","003","003700","Census Tract 37, Clark County, NV",4231,1467,1318,149,10.2,10.1567825494206,1
"32","003","003800","32003003800","38","Census Tract 38","G5020","S",2220399,0,"+36.1964004","-115.1304242",326,"32","003","003800","Census Tract 38, Clark County, NV",5069,1842,1752,90,4.9,4.88599348534202,1
"32","003","004000","32003004000","40","Census Tract 40","G5020","S",1097145,0,"+36.1910182","-115.1230878",327,"32","003","004000","Census Tract 40, Clark County, NV",3388,1518,1431,87,5.7,5.73122529644269,1
"32","003","004200","32003004200","42","Census Tract 42","G5020","S",1395941,0,"+36.2041354","-115.1024850",341,"32","003","004200","Census Tract 42, Clark County, NV",5339,2369,2184,185,7.8,7.809202195019,1
"32","003","004301","32003004301","43.01","Census Tract 43.01","G5020","S",368339,0,"+36.2053587","-115.1107992",211,"32","003","004301","Census Tract 43.01, Clark County, NV",1952,699,658,41,5.9,5.86552217453505,1
"32","003","004302","32003004302","43.02","Census Tract 43.02","G5020","S",839425,0,"+36.1997128","-115.1126924",212,"32","003","004302","Census Tract 43.02, Clark County, NV",7210,1651,1543,108,6.5,6.54149000605693,1
"32","003","004401","32003004401","44.01","Census Tract 44.01","G5020","S",636049,0,"+36.2074176","-115.1162843",615,"32","003","004401","Census Tract 44.01, Clark County, NV",2922,1470,1374,96,6.5,6.53061224489796,1
"32","003","004402","32003004402","44.02","Census Tract 44.02","G5020","S",781110,0,"+36.2064415","-115.1265190",210,"32","003","004402","Census Tract 44.02, Clark County, NV",3868,1461,1377,84,5.7,5.74948665297741,1
"32","003","004500","32003004500","45","Census Tract 45","G5020","S",1351279,0,"+36.2135822","-115.1175467",272,"32","003","004500","Census Tract 45, Clark County, NV",4999,2237,2037,200,8.9,8.94054537326777,1
"32","003","004601","32003004601","46.01","Census Tract 46.01","G5020","S",1705803,0,"+36.2232408","-115.1133557",158,"32","003","004601","Census Tract 46.01, Clark County, NV",5145,2184,1974,210,9.6,9.61538461538462,1
"32","003","004602","32003004602","46.02","Census Tract 46.02","G5020","S",2466744,0,"+36.2260252","-115.1031914",157,"32","003","004602","Census Tract 46.02, Clark County, NV",3072,1288,1184,104,8.1,8.07453416149068,1
"32","003","004703","32003004703","47.03","Census Tract 47.03","G5020","S",1730597,0,"+36.2351412","-115.0727683",314,"32","003","004703","Census Tract 47.03, Clark County, NV",6367,3027,2675,352,11.6,11.6286752560291,1
"32","003","004707","32003004707","47.07","Census Tract 47.07","G5020","S",1359063,0,"+36.1994160","-115.0892599",324,"32","003","004707","Census Tract 47.07, Clark County, NV",3189,1517,1367,150,9.9,9.88793671720501,1
"32","003","004709","32003004709","47.09","Census Tract 47.09","G5020","S",1301127,0,"+36.1922548","-115.0710560",461,"32","003","004709","Census Tract 47.09, Clark County, NV",6002,2319,2116,203,8.8,8.75377317809401,1
"32","003","004710","32003004710","47.10","Census Tract 47.10","G5020","S",1346230,0,"+36.1920020","-115.0892934",329,"32","003","004710","Census Tract 47.10, Clark County, NV",8048,2912,2545,367,12.6,12.603021978022,1
"32","003","004712","32003004712","47.12","Census Tract 47.12","G5020","S",2303664,0,"+36.2246846","-115.0700167",330,"32","003","004712","Census Tract 47.12, Clark County, NV",6041,1848,1593,255,13.8,13.7987012987013,1
"32","003","004713","32003004713","47.13","Census Tract 47.13","G5020","S",1799851,0,"+36.2157423","-115.0875995",331,"32","003","004713","Census Tract 47.13, Clark County, NV",4834,2347,2125,222,9.5,9.45888368129527,1
"32","003","004714","32003004714","47.14","Census Tract 47.14","G5020","S",1382266,0,"+36.2248357","-115.0942741",332,"32","003","004714","Census Tract 47.14, Clark County, NV",6014,2741,2542,199,7.3,7.26012404232032,1
"32","003","004715","32003004715","47.15","Census Tract 47.15","G5020","S",1436300,0,"+36.2364181","-115.0892448",333,"32","003","004715","Census Tract 47.15, Clark County, NV",6445,3306,3155,151,4.6,4.56745311554749,1
"32","003","004716","32003004716","47.16","Census Tract 47.16","G5020","S",907319,0,"+36.2276100","-115.0851894",334,"32","003","004716","Census Tract 47.16, Clark County, NV",3436,1790,1695,95,5.3,5.3072625698324,1
"32","003","004717","32003004717","47.17","Census Tract 47.17","G5020","S",1314126,0,"+36.2067463","-115.0893028",335,"32","003","004717","Census Tract 47.17, Clark County, NV",3334,1672,1612,60,3.6,3.58851674641148,1
"32","003","004907","32003004907","49.07","Census Tract 49.07","G5020","S",2748914,0,"+36.1667293","-115.0351887",345,"32","003","004907","Census Tract 49.07, Clark County, NV",3664,1909,1856,53,2.8,2.77632268203248,1
"32","003","004910","32003004910","49.10","Census Tract 49.10","G5020","S",610698,0,"+36.1516767","-115.0452236",342,"32","003","004910","Census Tract 49.10, Clark County, NV",3012,1676,1514,162,9.7,9.66587112171838,1
"32","003","004911","32003004911","49.11","Census Tract 49.11","G5020","S",1050918,0,"+36.1401952","-115.0558287",343,"32","003","004911","Census Tract 49.11, Clark County, NV",4464,2071,1975,96,4.6,4.63544181554804,1
"32","003","004912","32003004912","49.12","Census Tract 49.12","G5020","S",1394209,0,"+36.1536710","-115.0528801",344,"32","003","004912","Census Tract 49.12, Clark County, NV",6385,2680,2484,196,7.3,7.3134328358209,1
"32","003","004914","32003004914","49.14","Census Tract 49.14","G5020","S",1340654,0,"+36.1778082","-115.0530951",360,"32","003","004914","Census Tract 49.14, Clark County, NV",2843,1010,983,27,2.7,2.67326732673267,1
"32","003","004915","32003004915","49.15","Census Tract 49.15","G5020","S",1367666,0,"+36.1851757","-115.0530325",280,"32","003","004915","Census Tract 49.15, Clark County, NV",3582,1442,1362,80,5.5,5.54785020804438,1
"32","003","004916","32003004916","49.16","Census Tract 49.16","G5020","S",1349140,0,"+36.1925615","-115.0530504",281,"32","003","004916","Census Tract 49.16, Clark County, NV",2737,1053,988,65,6.2,6.17283950617284,1
"32","003","004917","32003004917","49.17","Census Tract 49.17","G5020","S",1263809,0,"+36.1923412","-115.0349408",276,"32","003","004917","Census Tract 49.17, Clark County, NV",3504,1845,1769,76,4.1,4.11924119241192,1
"32","003","004918","32003004918","49.18","Census Tract 49.18","G5020","S",1344606,0,"+36.1851248","-115.0347270",277,"32","003","004918","Census Tract 49.18, Clark County, NV",4358,1795,1604,191,10.6,10.6406685236769,1
"32","003","004919","32003004919","49.19","Census Tract 49.19","G5020","S",1311964,0,"+36.1777851","-115.0347427",278,"32","003","004919","Census Tract 49.19, Clark County, NV",4537,2023,1843,180,8.9,8.89767671774592,1
"32","003","004920","32003004920","49.20","Census Tract 49.20","G5020","S",1299483,0,"+36.1705474","-115.0533109",279,"32","003","004920","Census Tract 49.20, Clark County, NV",5538,2610,2298,312,12,11.9540229885057,1
"32","003","004923","32003004923","49.23","Census Tract 49.23","G5020","S",1038872,0,"+36.1534607","-115.0331059",292,"32","003","004923","Census Tract 49.23, Clark County, NV",4240,1974,1898,76,3.9,3.8500506585613,1
"32","003","004924","32003004924","49.24","Census Tract 49.24","G5020","S",1423538,0,"+36.1477546","-115.0594115",288,"32","003","004924","Census Tract 49.24, Clark County, NV",4280,1925,1760,165,8.6,8.57142857142857,1
"32","003","004925","32003004925","49.25","Census Tract 49.25","G5020","S",1044024,0,"+36.1507473","-115.0392197",257,"32","003","004925","Census Tract 49.25, Clark County, NV",6404,3098,2953,145,4.7,4.68043899289864,1
"32","003","004926","32003004926","49.26","Census Tract 49.26","G5020","S",1341372,0,"+36.1408824","-115.0382309",466,"32","003","004926","Census Tract 49.26, Clark County, NV",4273,1913,1808,105,5.5,5.488761108207,1
"32","003","005005","32003005005","50.05","Census Tract 50.05","G5020","S",1317667,0,"+36.1223522","-115.0606260",376,"32","003","005005","Census Tract 50.05, Clark County, NV",4266,1462,1364,98,6.7,6.703146374829,1
"32","003","005006","32003005006","50.06","Census Tract 50.06","G5020","S",1357929,0,"+36.1333773","-115.0563301",289,"32","003","005006","Census Tract 50.06, Clark County, NV",4936,1786,1602,184,10.3,10.3023516237402,1
"32","003","005007","32003005007","50.07","Census Tract 50.07","G5020","S",1287775,0,"+36.1223119","-115.0517514",367,"32","003","005007","Census Tract 50.07, Clark County, NV",2570,1194,1110,84,7,7.03517587939699,1
"32","003","005010","32003005010","50.10","Census Tract 50.10","G5020","S",2812256,0,"+36.0897011","-115.0488686",291,"32","003","005010","Census Tract 50.10, Clark County, NV",6330,2189,2022,167,7.6,7.62905436272271,1
"32","003","005011","32003005011","50.11","Census Tract 50.11","G5020","S",936752,0,"+36.0951284","-115.0594807",305,"32","003","005011","Census Tract 50.11, Clark County, NV",3710,2413,2157,256,10.6,10.6092001657688,1
"32","003","005012","32003005012","50.12","Census Tract 50.12","G5020","S",935497,0,"+36.1041497","-115.0401637",296,"32","003","005012","Census Tract 50.12, Clark County, NV",3074,1455,1302,153,10.5,10.5154639175258,1
"32","003","005013","32003005013","50.13","Census Tract 50.13","G5020","S",2223835,0,"+36.1297893","-115.0361454",205,"32","003","005013","Census Tract 50.13, Clark County, NV",4613,2572,2481,91,3.5,3.53810264385692,1
"32","003","005014","32003005014","50.14","Census Tract 50.14","G5020","S",1289655,0,"+36.1089953","-115.0547549",159,"32","003","005014","Census Tract 50.14, Clark County, NV",5576,2675,2519,156,5.8,5.83177570093458,1
"32","003","005015","32003005015","50.15","Census Tract 50.15","G5020","S",3436856,0,"+36.1165238","-115.0407124",614,"32","003","005015","Census Tract 50.15, Clark County, NV",5019,2193,2113,80,3.6,3.64797081623347,1
"32","003","005016","32003005016","50.16","Census Tract 50.16","G5020","S",7281747,0,"+36.0923505","-115.0184107",246,"32","003","005016","Census Tract 50.16, Clark County, NV",5913,2967,2784,183,6.2,6.16784630940344,1
"32","003","005017","32003005017","50.17","Census Tract 50.17","G5020","S",1335147,0,"+36.0898244","-115.0289912",506,"32","003","005017","Census Tract 50.17, Clark County, NV",8158,4077,3854,223,5.5,5.46970811871474,1
"32","003","005102","32003005102","51.02","Census Tract 51.02","G5020","S",1926727,0,"+36.0611204","-115.0899456",293,"32","003","005102","Census Tract 51.02, Clark County, NV",4976,2927,2786,141,4.8,4.81721899555859,1
"32","003","005103","32003005103","51.03","Census Tract 51.03","G5020","S",1991459,0,"+36.0633292","-115.0768259",294,"32","003","005103","Census Tract 51.03, Clark County, NV",5296,2879,2728,151,5.2,5.24487669329628,1
"32","003","005104","32003005104","51.04","Census Tract 51.04","G5020","S",1092445,0,"+36.0609871","-115.0647449",295,"32","003","005104","Census Tract 51.04, Clark County, NV",3337,1695,1608,87,5.1,5.13274336283186,1
"32","003","005106","32003005106","51.06","Census Tract 51.06","G5020","S",792160,0,"+36.0535578","-115.0752848",501,"32","003","005106","Census Tract 51.06, Clark County, NV",3065,1852,1723,129,7,6.96544276457883,1
"32","003","005107","32003005107","51.07","Census Tract 51.07","G5020","S",1373020,0,"+36.0505580","-115.0614349",282,"32","003","005107","Census Tract 51.07, Clark County, NV",4358,2334,2048,286,12.3,12.2536418166238,1
"32","003","005108","32003005108","51.08","Census Tract 51.08","G5020","S",1443103,0,"+36.0485775","-115.0510218",284,"32","003","005108","Census Tract 51.08, Clark County, NV",4215,2499,2294,205,8.2,8.20328131252501,1
"32","003","005110","32003005110","51.10","Census Tract 51.10","G5020","S",3194538,0,"+36.0755261","-115.0642325",20,"32","003","005110","Census Tract 51.10, Clark County, NV",2383,1450,1321,129,8.9,8.89655172413793,1
"32","003","005111","32003005111","51.11","Census Tract 51.11","G5020","S",2054557,0,"+36.0742234","-115.0516618",70,"32","003","005111","Census Tract 51.11, Clark County, NV",6715,3803,3611,192,5,5.04864580594268,1
"32","003","005114","32003005114","51.14","Census Tract 51.14","G5020","S",1929194,0,"+36.0781940","-115.0345165",37,"32","003","005114","Census Tract 51.14, Clark County, NV",5280,2724,2481,243,8.9,8.92070484581498,1
"32","003","005115","32003005115","51.15","Census Tract 51.15","G5020","S",1868159,0,"+36.0416833","-115.0384014",777,"32","003","005115","Census Tract 51.15, Clark County, NV",2988,1789,1698,91,5.1,5.08664058133035,1
"32","003","005116","32003005116","51.16","Census Tract 51.16","G5020","S",1668736,0,"+36.0510630","-115.0362855",71,"32","003","005116","Census Tract 51.16, Clark County, NV",5836,2918,2673,245,8.4,8.39616175462646,1
"32","003","005200","32003005200","52","Census Tract 52","G5020","S",2403328,0,"+36.0320100","-114.9882972",285,"32","003","005200","Census Tract 52, Clark County, NV",4118,1987,1781,206,10.4,10.3673880221439,1
"32","003","005311","32003005311","53.11","Census Tract 53.11","G5020","S",653792,0,"+36.0459281","-115.1137268",286,"32","003","005311","Census Tract 53.11, Clark County, NV",2737,1956,1786,170,8.7,8.69120654396728,1
"32","003","005312","32003005312","53.12","Census Tract 53.12","G5020","S",985720,0,"+36.0478365","-115.1047641",287,"32","003","005312","Census Tract 53.12, Clark County, NV",2706,1819,1763,56,3.1,3.07861462341946,1
"32","003","005314","32003005314","53.14","Census Tract 53.14","G5020","S",1285326,0,"+36.0458868","-115.0759874",300,"32","003","005314","Census Tract 53.14, Clark County, NV",2667,1478,1410,68,4.6,4.60081190798376,1
"32","003","005316","32003005316","53.16","Census Tract 53.16","G5020","S",1396742,0,"+36.0384343","-115.1090011",297,"32","003","005316","Census Tract 53.16, Clark County, NV",4160,1926,1856,70,3.6,3.63447559709242,1
"32","003","005318","32003005318","53.18","Census Tract 53.18","G5020","S",1632509,0,"+36.0354608","-115.0749951",402,"32","003","005318","Census Tract 53.18, Clark County, NV",3109,1740,1635,105,6,6.03448275862069,1
"32","003","005319","32003005319","53.19","Census Tract 53.19","G5020","S",1441604,0,"+36.0270090","-115.1080689",403,"32","003","005319","Census Tract 53.19, Clark County, NV",2783,1906,1815,91,4.8,4.77439664218258,1
"32","003","005320","32003005320","53.20","Census Tract 53.20","G5020","S",888584,0,"+36.0311016","-115.1071133",404,"32","003","005320","Census Tract 53.20, Clark County, NV",2875,1460,1358,102,7,6.98630136986301,1
"32","003","005321","32003005321","53.21","Census Tract 53.21","G5020","S",1592208,0,"+36.0291670","-115.0727078",405,"32","003","005321","Census Tract 53.21, Clark County, NV",3674,1995,1922,73,3.7,3.65914786967419,1
"32","003","005322","32003005322","53.22","Census Tract 53.22","G5020","S",2172404,0,"+36.0171379","-115.1107683",406,"32","003","005322","Census Tract 53.22, Clark County, NV",1620,836,798,38,4.5,4.54545454545455,1
"32","003","005333","32003005333","53.33","Census Tract 53.33","G5020","S",1398027,0,"+36.0232850","-115.0718038",407,"32","003","005333","Census Tract 53.33, Clark County, NV",3230,1839,1765,74,4,4.02392604676455,1
"32","003","005335","32003005335","53.35","Census Tract 53.35","G5020","S",4213389,0,"+36.0199405","-114.9853741",381,"32","003","005335","Census Tract 53.35, Clark County, NV",4717,2775,2627,148,5.3,5.33333333333333,1
"32","003","005336","32003005336","53.36","Census Tract 53.36","G5020","S",1943058,0,"+36.0224432","-114.9678162",412,"32","003","005336","Census Tract 53.36, Clark County, NV",4153,2312,2075,237,10.3,10.2508650519031,1
"32","003","005337","32003005337","53.37","Census Tract 53.37","G5020","S",1407817,0,"+36.0170278","-115.0726768",415,"32","003","005337","Census Tract 53.37, Clark County, NV",3222,1786,1652,134,7.5,7.50279955207167,1
"32","003","005341","32003005341","53.41","Census Tract 53.41","G5020","S",1021519,0,"+36.0080368","-114.9817752",419,"32","003","005341","Census Tract 53.41, Clark County, NV",2382,1383,1252,131,9.5,9.47216196673897,1
"32","003","005343","32003005343","53.43","Census Tract 53.43","G5020","S",2580732,0,"+36.0051531","-114.9524078",421,"32","003","005343","Census Tract 53.43, Clark County, NV",6237,3298,3160,138,4.2,4.18435415403275,1
"32","003","005346","32003005346","53.46","Census Tract 53.46","G5020","S",2382901,0,"+35.9977406","-115.1133289",220,"32","003","005346","Census Tract 53.46, Clark County, NV",5805,3329,3227,102,3.1,3.06398317813157,1
"32","003","005347","32003005347","53.47","Census Tract 53.47","G5020","S",8984732,0,"+35.9764482","-115.1278596",474,"32","003","005347","Census Tract 53.47, Clark County, NV",7434,2560,2301,259,10.1,10.1171875,1
"32","003","005348","32003005348","53.48","Census Tract 53.48","G5020","S",3257767,0,"+35.9839410","-115.1137465",475,"32","003","005348","Census Tract 53.48, Clark County, NV",5774,2966,2861,105,3.5,3.54012137559002,1
"32","003","005349","32003005349","53.49","Census Tract 53.49","G5020","S",2607944,0,"+36.0114022","-115.1013456",217,"32","003","005349","Census Tract 53.49, Clark County, NV",4816,2528,2419,109,4.3,4.31170886075949,1
"32","003","005351","32003005351","53.51","Census Tract 53.51","G5020","S",1879259,0,"+36.0003629","-115.0936620",255,"32","003","005351","Census Tract 53.51, Clark County, NV",5731,2748,2611,137,5,4.98544395924309,1
"32","003","005353","32003005353","53.53","Census Tract 53.53","G5020","S",1510488,0,"+36.0261887","-115.0380021",161,"32","003","005353","Census Tract 53.53, Clark County, NV",5476,3396,3174,222,6.5,6.53710247349823,1
"32","003","005354","32003005354","53.54","Census Tract 53.54","G5020","S",2025251,0,"+36.0274431","-115.0194645",160,"32","003","005354","Census Tract 53.54, Clark County, NV",6531,4017,3783,234,5.8,5.8252427184466,1
"32","003","005355","32003005355","53.55","Census Tract 53.55","G5020","S",7112050,0,"+35.9935108","-115.0722043",482,"32","003","005355","Census Tract 53.55, Clark County, NV",5917,2168,1888,280,12.9,12.9151291512915,1
"32","003","005356","32003005356","53.56","Census Tract 53.56","G5020","S",3886724,0,"+36.0062454","-115.0541113",164,"32","003","005356","Census Tract 53.56, Clark County, NV",2931,1384,1354,30,2.2,2.16763005780347,1
"32","003","005358","32003005358","53.58","Census Tract 53.58","G5020","S",1077089,0,"+35.9903658","-114.9905145",649,"32","003","005358","Census Tract 53.58, Clark County, NV",3667,1771,1730,41,2.3,2.31507622811971,1
"32","003","005360","32003005360","53.60","Census Tract 53.60","G5020","S",5627910,0,"+35.9906626","-114.9455984",162,"32","003","005360","Census Tract 53.60, Clark County, NV",5050,2776,2579,197,7.1,7.09654178674351,1
"32","003","005361","32003005361","53.61","Census Tract 53.61","G5020","S",1673959,0,"+35.9989418","-114.9836943",18,"32","003","005361","Census Tract 53.61, Clark County, NV",4559,2527,2412,115,4.6,4.55085081123862,1
"32","003","005362","32003005362","53.62","Census Tract 53.62","G5020","S",2913492,0,"+35.9908301","-114.9727528",11,"32","003","005362","Census Tract 53.62, Clark County, NV",4008,1572,1529,43,2.7,2.735368956743,1
"32","003","005363","32003005363","53.63","Census Tract 53.63","G5020","S",985472,0,"+36.0334400","-115.0403626",38,"32","003","005363","Census Tract 53.63, Clark County, NV",2376,1536,1443,93,6.1,6.0546875,1
"32","003","005364","32003005364","53.64","Census Tract 53.64","G5020","S",2697680,0,"+36.0377928","-115.0583308",26,"32","003","005364","Census Tract 53.64, Clark County, NV",6738,3950,3777,173,4.4,4.37974683544304,1
"32","003","005365","32003005365","53.65","Census Tract 53.65","G5020","S",6774325,0,"+36.0100152","-115.0312543",49,"32","003","005365","Census Tract 53.65, Clark County, NV",3814,1948,1776,172,8.8,8.82956878850103,1
"32","003","005366","32003005366","53.66","Census Tract 53.66","G5020","S",6249374,0,"+36.0104607","-115.0048175",92,"32","003","005366","Census Tract 53.66, Clark County, NV",4062,2115,2047,68,3.2,3.21513002364066,1
"32","003","005421","32003005421","54.21","Census Tract 54.21","G5020","S",1262308,0,"+36.0564791","-114.9627121",411,"32","003","005421","Census Tract 54.21, Clark County, NV",3734,1364,1187,177,13,12.9765395894428,1
"32","003","005422","32003005422","54.22","Census Tract 54.22","G5020","S",2150500,0,"+36.0419262","-114.9704864",382,"32","003","005422","Census Tract 54.22, Clark County, NV",4454,2106,2040,66,3.1,3.13390313390313,1
"32","003","005423","32003005423","54.23","Census Tract 54.23","G5020","S",1920679,0,"+36.0332495","-114.9636101",383,"32","003","005423","Census Tract 54.23, Clark County, NV",4697,1676,1590,86,5.1,5.13126491646778,1
"32","003","005432","32003005432","54.32","Census Tract 54.32","G5020","S",2430107,0,"+36.0203084","-114.9493378",384,"32","003","005432","Census Tract 54.32, Clark County, NV",5716,2872,2734,138,4.8,4.8050139275766,1
"32","003","005433","32003005433","54.33","Census Tract 54.33","G5020","S",2975271,0,"+36.0061540","-114.9336564",391,"32","003","005433","Census Tract 54.33, Clark County, NV",5766,2532,2445,87,3.4,3.43601895734597,1
"32","003","005434","32003005434","54.34","Census Tract 54.34","G5020","S",5010769,0,"+36.0329472","-114.9443249",168,"32","003","005434","Census Tract 54.34, Clark County, NV",5296,2699,2426,273,10.1,10.1148573545758,1
"32","003","005438","32003005438","54.38","Census Tract 54.38","G5020","S",2219935,0,"+36.0496485","-114.9847793",518,"32","003","005438","Census Tract 54.38, Clark County, NV",3084,1202,1038,164,13.6,13.6439267886855,1
"32","003","005439","32003005439","54.39","Census Tract 54.39","G5020","S",1207921,0,"+36.0635638","-115.0012890",169,"32","003","005439","Census Tract 54.39, Clark County, NV",4115,1888,1700,188,10,9.95762711864407,1
"32","003","005441","32003005441","54.41","Census Tract 54.41","G5020","S",6652575,0,"+36.0819503","-114.9700417",40,"32","003","005441","Census Tract 54.41, Clark County, NV",7330,3985,3846,139,3.5,3.48808030112923,1
"32","003","005442","32003005442","54.42","Census Tract 54.42","G5020","S",5697275,0,"+36.0625918","-114.9781255",87,"32","003","005442","Census Tract 54.42, Clark County, NV",4677,1617,1526,91,5.6,5.62770562770563,1
"32","003","005502","32003005502","55.02","Census Tract 55.02","G5020","S",39441903,0,"+35.9588901","-114.8075660",361,"32","003","005502","Census Tract 55.02, Clark County, NV",4353,2180,2101,79,3.6,3.62385321100917,1
"32","003","005503","32003005503","55.03","Census Tract 55.03","G5020","S",1593280,0,"+35.9728805","-114.8347863",755,"32","003","005503","Census Tract 55.03, Clark County, NV",2947,1570,1498,72,4.6,4.5859872611465,1
"32","003","005504","32003005504","55.04","Census Tract 55.04","G5020","S",1712634,0,"+35.9636760","-114.8350406",756,"32","003","005504","Census Tract 55.04, Clark County, NV",3409,1665,1474,191,11.5,11.4714714714715,1
"32","003","005607","32003005607","56.07","Census Tract 56.07","G5020","S",2577919,31061,"+36.8027717","-114.0821575",757,"32","003","005607","Census Tract 56.07, Clark County, NV",4109,1604,1507,97,6,6.04738154613466,1
"32","003","005612","32003005612","56.12","Census Tract 56.12","G5020","S",2558781,0,"+36.5407786","-114.4428999",765,"32","003","005612","Census Tract 56.12, Clark County, NV",1446,665,642,23,3.5,3.45864661654135,1
